Precip_amount,Precip_days,Pressure_mean,Sweden_pressure,Ireland_pressure,Portugal_pressure,Greece_pressure,Temperature_max,Temperature_min,Temperature_SAT,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare),Nitrogen fertilizer use (kilograms per hectare),Tractors per 100 sq km arable land,Total population (Gapminder),Entity,Land used for cereal (hectares),Cereal production (tonnes),Cereal yield (tonnes per hectare)
421.72787,67.0,1015.6872,1006.8927,992.5509,1012.16394,956.5192,25.951822,-20.187605,858.58514,1986,4.3605,,8.030000000000001,,28.186300000000006,,3.8949,,3.8849,,,,2265.87908269632,7625000.0,Austria,1058754.0,5108350.0,4.8249
515.36456,75.0,1017.474,1007.57605,997.23474,1012.3757,957.0141,25.696198,-23.66565,627.4209,1987,4.5284,,8.13,,25.7705,,3.6615,,4.0436000000000005,,,,2265.87908269632,7639000.0,Austria,1000352.0,4964599.0,4.9629
437.24377,71.0,1014.8288,1004.4385,992.4452,1012.21936,956.3782,23.126144,-11.398697,734.59503,1988,5.3436,,8.48,1.5766,30.2293,,3.75,,4.6734,,,,2410.4526748971202,7659000.0,Austria,966344.0,5359343.0,5.546
399.3141,64.0,1020.17114,1002.0805,995.79956,1014.373,960.3367,23.338175,-8.402864,736.7146,1989,4.9015,,7.6800000000000015,2.0693,26.0987,,3.75,,4.8707,,,,2408.80054832077,7687000.0,Austria,946951.0,5009116.0,5.2897
412.58774,59.0,1020.30273,999.9768,994.1642,1016.01807,960.9765,26.14901,-12.848984,771.0329,1990,5.0479,,8.18,1.9046,24.9854,,3.5366,,5.1998000000000015,,,,2373.64656381487,7724000.0,Austria,948437.0,5289752.0,5.5773
374.53333,55.0,1018.85547,1007.10205,996.6308,1012.8688,958.7535,25.831276,-18.23237,579.9924,1991,5.0735,,8.48,2.4958,23.6372,,3.5114,,4.8064,,,,2352.94117647059,7773000.0,Austria,924565.0,5044859.0,5.4565
359.73752,53.0,1019.9075,1003.8452,999.2908,1014.53314,959.7145,24.954401,-13.051328,784.01685,1992,5.3938000000000015,,6.48,1.7480000000000002,22.346999999999998,,3.1387,,4.881,,,,2374.65181058496,7831000.0,Austria,838900.0,4322590.0,5.1527
321.919,54.0,1020.05597,1004.3541,997.3948,1013.8106,959.64905,27.287317,-17.017683,895.7791,1993,4.2246000000000015,,8.971,2.3168,28.4925,,2.4342,,4.1442000000000005,,,,2415.89852008457,7892000.0,Austria,826603.0,4206456.0,5.0888
423.72836,66.0,1016.3191,1002.29987,991.89355,1013.57764,957.7238,28.967344,-14.781615,840.2988,1994,5.2088,,7.916,2.2505,19.965,,3.4442000000000004,,4.6859,,,,2424.45537596627,7947000.0,Austria,822728.0,4435935.0,5.3917
517.8633,77.0,1016.1793,999.7837,994.54443,1013.8958,957.46313,26.029009,-13.774818,730.6551,1995,5.0856,,8.5,2.2768,26.7949,,3.1496,,4.6495000000000015,,,,2517.80763790665,7990000.0,Austria,809135.0,4451882.0,5.502000000000002
426.25546,59.0,1016.9897,1011.5332,994.9042,1008.8066,957.3995,27.920023,-17.1819,828.10516,1996,5.0069,,8.620000000000001,2.01,29.1997,,3.01,,4.1702,,,,2517.7304964539003,8018000.0,Austria,833764.0,4494852.0,5.391
409.48413,63.0,1020.1765,1002.88885,997.08496,1012.7133,959.335,26.987604,-13.019947,742.24445,1997,5.2044000000000015,,9.78,2.2,28.832500000000003,,3.1889999999999996,,4.8258,,,,2516.96428571429,8033000.0,Austria,849121.0,5010607.0,5.9009
363.41016,57.0,1018.40027,1003.46533,994.5954,1013.1077,958.6379,29.48836,-15.420598,901.53174,1998,5.0749,,9.61,2.5189,28.3064,,3.043,,4.5612,,,,2458.89921372409,8041000.0,Austria,840960.0,4772665.0,5.6753
466.63647,69.0,1016.6445,1002.9755,993.8801,1013.3009,957.3888,26.332056,-15.742812,837.05695,1999,5.4348,,9.6,2.7209000000000003,30.704400000000003,,3.0330000000000004,,4.7268,,,,2457.74524158126,8051000.0,Austria,811405.0,4809095.0,5.926900000000002
422.1625,61.0,1019.1877,1000.47534,997.2678,1014.19055,959.3322,30.116484,-17.715807,1016.3809,2000,4.4688,,9.86,2.1139,29.2627,,2.3472,,3.8195,,,,2424.22575976845,8069000.0,Austria,831695.0,4494383.0,5.4039
420.2125,64.0,1015.48035,1004.3864,993.10876,1011.8399,960.3995,26.995728,-13.46328,790.0893,2001,5.2412,,9.0869,2.0736,30.0394,,2.9156,,4.6553,,,,2422.49112383161,8098000.0,Austria,825984.0,4837094.0,5.8562
358.1461,53.0,1018.6162,1002.067,992.08057,1013.55566,962.57086,30.375519,-16.850208,931.738,2002,4.9667,,9.9815,2.5244,30.3832,,2.3154,,4.2866,,,117.43,2419.17192371837,8134000.0,Austria,816775.0,4762612.0,5.831
282.10962,50.0,1019.5935,1007.20886,995.8456,1012.77423,961.5541,30.167318,-18.778671,1064.6683,2003,4.3801000000000005,,8.695,2.5522,26.5287,,2.2123,,4.1559,,,205.95,2412.46929414578,8176000.0,Austria,812408.0,4269510.0,5.2554
480.28854,71.0,1017.0883,1004.50653,996.48395,1013.025,960.8993,26.92203,-17.72323,752.3406,2004,5.9234,,9.6544,2.5092000000000003,31.611700000000006,,3.1060000000000003,,5.2617,,,66.49,2408.84570765661,8217000.0,Austria,819595.0,5323714.0,6.495500000000002
350.775,55.0,1018.3336,1004.49176,998.4466,1013.941,743.3911,28.591955,-19.237265,857.61694,2005,5.0286,,10.657,2.8267,34.3985,,2.5045,,4.5876,,,70.34,2401.24579002644,8254000.0,Austria,800099.0,4907057.0,6.1331000000000016
473.06198,70.0,1018.0924,1007.4747,996.09186,1011.2902,604.1045,27.747446,-18.816927,819.5764,2006,4.9066,,9.637,2.597,29.8641,,2.7546,,4.4276,,,67.27,,8285000.0,Austria,780782.0,4467510.0,5.7218
409.3846,58.0,1016.07684,1001.3234,994.4464,1013.84686,603.91125,28.036951,-11.822734,995.8079,2007,4.7763,,10.3128,2.6211,29.4931,,2.0162,,4.1948,,,57.22,,8314000.0,Austria,815523.0,4766039.0,5.8441
415.75522,62.0,1017.0088,1002.40564,993.0832,1012.38214,604.64636,28.312654,-12.736197,859.2546,2008,5.6935,,11.3173,2.9369,33.1993,,2.0338000000000003,,5.2079,,,58.6,,8342000.0,Austria,845637.0,5756464.0,6.8073000000000015
539.4763,71.0,1016.1421,1005.75305,994.2467,1010.5564,603.09546,26.394114,-14.899714,904.0319,2009,4.9295,,10.8293,2.8171,32.4947,,2.2909,,4.6005,,,55.6,,8373000.0,Austria,839771.0,5164152.0,6.1495000000000015
418.7914,66.0,1014.83405,1006.2916,996.3476,1008.5891,600.0208,27.530287,-17.165312,796.7554,2010,5.0117,,9.7247,2.7501,30.570300000000003,,2.3042,,4.6063,,,60.28,,8410000.0,Austria,824426.0,4866648.0,5.9031
346.7758,49.0,1020.02686,1005.4393,996.88837,1011.46423,604.7294,26.50065,-14.399635,927.97974,2011,5.8549000000000015,,11.2996,2.8691,35.71270000000001,,3.1064000000000003,,5.6064,,,60.48,,8454000.0,Austria,809471.0,5712207.0,7.0567
383.20395,59.0,1018.86926,1004.9144,998.7816,1014.6249,604.06573,28.161041,-19.441118,904.6391,2012,4.1388,,10.7025,2.8051,30.549100000000006,,1.3622,,4.3995000000000015,,,74.63,,8502000.0,Austria,813509.0,4883379.0,6.0029
520.96454,76.0,1014.0617,1006.26886,994.2339,1010.99457,602.11597,29.74771,-15.401797,779.52246,2013,5.3743,,8.1173,1.9697,28.5897,,2.4285,,5.1486,,,76.49,,8556000.0,Austria,786663.0,4599433.0,5.8468
429.50314,59.0,1014.4305,1005.023,988.42084,1010.87213,603.01807,28.999557,-10.515546,870.013,2014,5.9217,,10.7915,2.6951,35.102000000000004,,2.5406,,5.7994,,,81.66,,8615000.0,Austria,811771.0,5720309.0,7.0467
357.65,57.0,1018.7438,1000.85675,997.58466,1014.39496,603.8857,27.102865,-10.477161,840.6506,2015,5.6962,,8.678700000000001,2.3938,26.339,,2.5746,,5.5376,,,85.31,,8679000.0,Austria,783127.0,4853895.0,6.1981
550.0339,75.0,1014.78894,1003.0477,992.293,1012.1903,602.7383,28.787056,-15.116199,831.72656,2016,6.2534,,11.1629,3.0648,36.1557,,2.4771,,6.1221000000000005,,,83.49,,8747000.0,Austria,786833.0,5701697.0,7.2464
365.60962,56.0,1019.1979,1004.3085,996.59814,1012.1225,604.6398,29.251352,-17.639688,960.22003,2017,4.8712,,9.9104,3.0002,28.4198,,2.2703,,5.63,,,81.92,,8820000.0,Austria,778650.0,4874849.0,6.2606
420.36874,63.0,1014.4878,1007.2873,992.6082,1010.0394,602.0721,27.211977,-18.18448,1078.6821,2018,4.6846000000000005,,10.1492,2.7260000000000004,29.3809,,2.3854,,4.9908,,,,,8891000.0,Austria,781374.0,4813238.0,6.16
