Precip_amount,Precip_days,Pressure_mean,Sweden_pressure,Ireland_pressure,Portugal_pressure,Greece_pressure,Temperature_max,Temperature_min,Temperature_SAT,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare),Nitrogen fertilizer use (kilograms per hectare),Tractors per 100 sq km arable land,Total population (Gapminder),Entity,Land used for cereal (hectares),Cereal production (tonnes),Cereal yield (tonnes per hectare)
584.99524,69.0,1017.8658,1007.4747,996.09186,1011.2902,604.1045,24.076406,-16.272514,557.206,2006,5.8130000000000015,,8.4488,2.6667,32.6986,,3.5021,,6.1931,,,123.57,2619.16461916462,7458000.0,Switzerland,164346.0,1013200.0,6.165
681.53894,76.0,1016.5629,1001.3234,994.4464,1013.84686,603.91125,23.130898,-13.717724,635.6587,2007,5.9803000000000015,,10.1695,2.6052,41.7029,,3.4904,,6.0360000000000005,,,112.99,2611.90359075258,7537000.0,Switzerland,157777.0,1012697.0,6.4185
602.4438,76.0,1017.11206,1002.40564,993.0832,1012.38214,604.64636,25.17964,-12.972873,538.1998,2008,6.0014,,9.7027,2.9087,42.7835,,3.8802,,6.0787,,,123.07,,7623000.0,Switzerland,156315.0,1002471.0,6.4131
550.5575,62.0,1016.06915,1005.75305,994.2467,1010.5564,603.09546,24.58982,-14.742155,570.2077,2009,6.0214,,10.4132,2.7076,46.5002,,3.9096,,6.4116,,,118.73,,7714000.0,Switzerland,152956.0,1006184.0,6.5783000000000005
506.29764,70.0,1014.5127,1006.2916,996.3476,1008.5891,600.0208,22.37976,-16.918922,459.76666,2010,5.7490000000000006,,8.4922,2.8298,38.6978,,4.1737,,6.0145,,,118.62,,7809000.0,Switzerland,151628.0,924003.0,6.0939000000000005
375.2024,49.0,1019.16486,1005.4393,996.88837,1011.46423,604.7294,25.124434,-13.322515,613.10846,2011,6.2952,,11.4447,2.9386,45.7778,,4.0289,,6.4713,,,108.76,,7907000.0,Switzerland,145386.0,999473.0,6.8746
610.68146,71.0,1019.1906,1004.9144,998.7816,1014.6249,604.06573,24.425985,-21.63994,549.4872,2012,5.7763,,10.8279,2.8111,41.1034,,3.7835,,6.471500000000002,,,91.89,,8008000.0,Switzerland,147041.0,950518.0,6.4643000000000015
635.66766,84.0,1014.22473,1006.26886,994.2339,1010.99457,602.11597,25.295088,-18.122574,389.22592,2013,5.3834,,10.0837,2.5252000000000003,32.5935,,3.3985000000000003,,5.7688000000000015,,,114.22,,8109000.0,Switzerland,145871.0,867294.0,5.9456000000000016
558.0808,73.0,1014.95447,1005.023,988.42084,1010.87213,603.01807,25.568382,-11.483112,521.4637,2014,6.3489,,10.7554,2.5949,44.42290000000001,,3.7441,,7.4984,,,115.66,,8206000.0,Switzerland,141184.0,994406.0,7.0433
675.4407,72.0,1019.1285,1000.85675,997.58466,1014.39496,603.8857,23.937187,-13.128681,554.9089,2015,5.9882,,8.994,2.3583000000000003,35.69920000000001,,3.4519,,6.9084,,,117.51,,8297000.0,Switzerland,141503.0,910072.0,6.4315000000000015
873.48145,95.0,1014.9718,1003.0477,992.293,1012.1903,602.7383,25.243114,-15.945269,448.57608,2016,4.3705,,10.1938,2.5496000000000003,33.9154,,1.9813,,5.5253000000000005,,,124.04,,8380000.0,Switzerland,144314.0,743880.0,5.1546
563.3443,62.0,1019.2235,1004.3085,996.59814,1012.1225,604.6398,26.27419,-15.941557,657.9231,2017,6.093999999999999,,10.6934,3.3286,40.6971,,3.495,,7.287800000000002,,,114.78,,8456000.0,Switzerland,143615.0,976614.0,6.8002
663.86707,71.0,1013.97595,1007.2873,992.6082,1010.0394,602.0721,22.694551,-19.711317,624.2095,2018,5.6419000000000015,,9.7748,3.2098,39.3079,,3.358,,6.4337,,,,,8526000.0,Switzerland,142182.0,882055.0,6.2037
