Precip_amount,Precip_days,Pressure_mean,Sweden_pressure,Ireland_pressure,Portugal_pressure,Greece_pressure,Temperature_max,Temperature_min,Temperature_SAT,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare),Nitrogen fertilizer use (kilograms per hectare),Tractors per 100 sq km arable land,Total population (Gapminder),Entity,Land used for cereal (hectares),Cereal production (tonnes),Cereal yield (tonnes per hectare)
292.24536,62.0,1010.07916,1005.41516,993.5833,1009.8602,951.60925,28.385077,-19.27488,889.8269,1971,4.4229,,5.0396,,20.2876,3.1959,1.996,,3.7294,,,,1289.4141245298802,78790000.0,Germany,7571500.0,28685065.0,3.7886
286.1618,57.0,1010.2644,1008.9625,990.54614,1010.3979,952.9604,27.78278,-15.235345,757.3687,1972,4.038,,4.6595,,23.6409,2.3391,1.4345,,3.9638,,,,1295.5073308897,78902000.0,Germany,7633527.0,28780064.0,3.7702
264.72534,65.0,1014.10486,1004.2816,999.7212,1014.9953,953.4975,30.279419,-11.606815,827.6131,1973,4.3477000000000015,,5.3353,,22.1728,2.3903000000000003,1.6961000000000002,,4.0077,,,,1302.2093411176,78932000.0,Germany,7662538.0,29680306.0,3.8734
280.58954,59.0,1011.052,1008.0068,992.5397,1012.0356,952.8102,25.051323,-4.916725,819.3297,1974,4.6257,,4.8195000000000014,,25.3544,2.434,2.2496,,4.2834,,,,1303.40349417637,78910000.0,Germany,7743113.0,32357236.0,4.1788
295.59158,62.0,1012.5844,1004.4473,997.2301,1013.1949,953.04803,27.054531,-7.3490458,787.45984,1975,4.3188,,5.5169000000000015,,18.7195,2.8749,2.0201,,3.9669,,,,1310.17523461507,78856000.0,Germany,7805553.0,30164053.0,3.8644
248.97954,53.0,1014.15796,1006.5954,997.89526,1013.53094,953.31036,31.13977,-14.41384,909.6306,1976,3.9344,,4.6782,,16.3866,2.474,1.4412,,3.6893,,,,1306.77256556631,78782000.0,Germany,7816354.0,27323692.0,3.4957000000000003
355.76163,75.0,1010.0211,1004.80664,992.7925,1013.3432,953.5784,29.25548,-9.396251,828.34186,1977,4.3553000000000015,,5.8107000000000015,,21.9626,3.0861,1.5866,,4.011,,,,1317.29434181095,78687000.0,Germany,7800601.0,30306879.0,3.8852
310.55942,66.0,1008.4431,1005.66125,992.19324,1012.4781,950.2295,27.894201,-16.016428,788.58093,1978,4.8869,,5.2868,,22.7929,3.3333000000000004,2.1677,,4.2632,,,,1321.29323183849,78574000.0,Germany,7878846.0,33762346.0,4.2852000000000015
350.9864,76.0,1009.67303,1004.79504,992.6287,1012.1418,951.2298,29.955923,-19.502504,870.9975,1979,4.7776000000000005,,6.4057,,25.6846,3.1161000000000003,2.3091,,3.9231,,,,1333.9072737828599,78438000.0,Germany,7723359.0,31729504.0,4.1083
340.35495,70.0,1011.60486,1009.18555,995.6324,1012.76917,947.1038,29.081987,-14.215753,746.9866,1980,4.7389,,5.6435,,20.9328,2.4292,1.8692,,4.3104000000000005,,,,1341.2319201994999,78283000.0,Germany,7737979.0,32712941.0,4.2276
395.18616,76.0,1011.7565,1004.3505,995.37085,1014.2222,952.87726,28.616114,-13.317756,1033.8029,1981,4.8797000000000015,,6.4444,,24.1438,2.5941,1.9041,,4.0429,,,,1345.2882372542501,78108000.0,Germany,7614540.0,31688884.0,4.1616
288.90848,61.0,1014.1851,1005.6915,995.5397,1013.7729,955.2457,30.785229,-17.960184,836.16327,1982,5.2433000000000005,,6.5717,,21.7369,3.1075,2.1519999999999997,,4.5012,,,,1354.0901878914399,77926000.0,Germany,7583943.0,34645710.0,4.5683
420.72202,86.0,1011.8389,1002.43835,995.5956,1014.69354,955.2337,28.390919,-13.691691,927.19116,1983,5.2084,,5.5224,,18.2405,2.4652000000000003,1.9992,,4.3861,,,,1366.9357399515302,77770000.0,Germany,7582053.0,33077787.0,4.3626000000000005
373.3459,72.0,1011.0655,1007.24,996.6241,1012.39343,956.45844,26.423872,-11.195753,747.59534,1984,5.9331000000000005,,5.6516,,27.2828,2.9905,2.246,,4.9292,,,,1370.9638554216901,77682000.0,Germany,7512692.0,37838589.0,5.0366
329.42816,76.0,1010.5014,1007.5648,994.49963,1010.9842,952.8194,28.151926,-21.273283,852.26276,1985,5.8295,,6.6479,,29.3253,3.5945,2.2213000000000003,,4.9648,,,,1372.94053692398,77692000.0,Germany,7403403.0,37555294.0,5.0727
367.5915,71.0,1010.60864,1006.8927,992.5509,1012.16394,956.5192,28.961853,-19.996874,927.0163,1986,6.0919,,6.9549,,26.2585,3.3325,2.2375000000000003,,4.8089,,,,1375.0284280936498,77806000.0,Germany,7327154.0,37257105.0,5.0848
384.843,79.0,1012.72284,1007.57605,997.23474,1012.3757,957.0141,27.68881,-22.112768,704.3114,1987,5.7757000000000005,,6.260000000000002,,29.2206,3.0987,2.6097,,4.6585,,,,1368.32817078275,78016000.0,Germany,7157693.0,35061112.0,4.8984000000000005
373.22043,80.0,1008.79956,1004.4385,992.4452,1012.21936,956.3782,26.49217,-6.810398,973.7601,1988,6.2266,,7.7095,,29.7174,3.0842,2.9164000000000003,,4.939,,,,1353.34951456311,78308000.0,Germany,7138343.0,36931897.0,5.1737
252.66283,58.0,1014.3477,1002.0805,995.79956,1014.373,960.3367,28.21023,-5.836038,961.2325,1989,5.6815000000000015,,7.5310000000000015,2.4659999999999997,26.4966,3.0147,2.6222000000000003,,5.4534,,,,1334.72508159679,78660000.0,Germany,7087608.0,36881160.0,5.203600000000002
319.7033,65.0,1013.8003,999.9768,994.1642,1016.01807,960.9765,27.8555,-7.241334,1050.602,1990,6.2734000000000005,,6.7762,1.9792,25.7764,3.0736000000000003,3.2363,,5.3558,,,,1309.41441817726,79054000.0,Germany,6944862.0,37579589.0,5.4111
263.95352,61.0,1013.83057,1007.10205,996.6308,1012.8688,958.7535,24.579159,-15.139155,664.0619,1991,6.7712,,6.8432,2.3917,29.846400000000006,3.083,3.3158000000000003,,5.7166000000000015,,,,1297.69011160135,79491000.0,Germany,6559828.0,39267858.0,5.9861
294.30673,60.0,1014.98126,1003.8452,999.2908,1014.53314,959.7145,28.564693,-10.240977,1003.4703,1992,5.9811000000000005,,7.234800000000001,3.0,30.1928,,2.5804,,5.065,,,,1152.78625621348,79963000.0,Germany,6514452.0,34758462.0,5.3356
296.54337,61.0,1014.9761,1004.3541,997.3948,1013.8106,959.64905,28.59174,-14.430537,1134.8549,1993,6.5841,,8.0227,2.0,39.2539,,3.0156,,5.0008,,,,1113.3949982870802,80429000.0,Germany,6223589.0,35547425.0,5.7117
402.01865,77.0,1010.4999,1002.29987,991.89355,1013.57764,957.7238,30.84329,-12.69811,990.49945,1994,6.7684000000000015,,7.0808,2.0,32.9512,,3.3359,,5.2681,,,,1068.53028377806,80833000.0,Germany,6235406.0,36328713.0,5.8262
434.81155,86.0,1010.4224,999.7837,994.54443,1013.8958,957.46313,27.24065,-12.748684,828.9566,1995,6.8882,,7.3664,2.0660000000000003,31.405900000000006,,3.3715,,5.6391,,,,1027.2074355724499,81139000.0,Germany,6526733.0,39863871.0,6.1078
209.37605,47.0,1013.148,1011.5332,994.9042,1008.8066,957.3995,31.355644,-16.229736,879.5496,1996,7.2932000000000015,,7.8272,2.0,39.0096,,3.4448000000000003,,5.4673,,,,1005.49218419941,81324000.0,Germany,6707371.0,42135618.0,6.282
301.39426,61.0,1014.67883,1002.88885,997.08496,1012.7133,959.335,28.846455,-18.984509,878.92426,1997,7.2902,,8.6577,2.0,38.4055,,3.3556000000000004,,5.8923000000000005,,,,943.2243069641651,81399000.0,Germany,7014075.0,45485681.0,6.4849000000000006
329.43436,70.0,1012.32074,1003.46533,994.5954,1013.1077,958.6379,30.82796,-13.552103,1103.0525,1998,7.2035,,8.1561,2.1896,38.1394,,3.4903,,5.7373,,,,902.610489098409,81403000.0,Germany,7041633.0,44574851.0,6.3302000000000005
359.68976,78.0,1010.84674,1002.9755,993.8801,1013.3009,957.3888,28.537346,-13.223129,1045.858,1999,7.5411,,8.785,2.6010000000000004,37.4989,,3.7088,,6.017600000000002,,,,871.9125359499241,81390000.0,Germany,6634681.0,44452029.0,6.6999
340.0989,76.0,1013.1205,1000.47534,997.2678,1014.19055,959.3322,33.190937,-12.771795,1153.1578,2000,7.2826,,9.2119,2.0,43.34370000000001,,2.8934,,5.855,,,,838.2649949169769,81401000.0,Germany,7015690.0,45271234.0,6.4529000000000005
368.1462,79.0,1010.00836,1004.3864,993.10876,1011.8399,960.3995,28.16913,-11.032429,934.5411,2001,7.882700000000002,,8.8376,1.9584,40.7758,,3.4205,,6.3900000000000015,,,,,81454000.0,Germany,7045736.0,49709326.0,7.0552
380.3683,69.0,1012.6004,1002.067,992.08057,1013.55566,962.57086,32.68591,-13.881054,1087.6818,2002,6.9056000000000015,,9.3755,1.5337,39.1226,,2.7840000000000003,,5.546200000000002,,,149.02,,81535000.0,Germany,6940982.0,43391325.0,6.2515
239.8616,53.0,1014.7268,1007.20886,995.8456,1012.77423,961.5541,31.295885,-16.321758,1206.4497,2003,6.4985,,7.3845,,34.517700000000005,,2.8822,,5.1072000000000015,,,151.9,,81614000.0,Germany,6839431.0,39426039.0,5.7645
336.87033,70.0,1011.593,1004.50653,996.48395,1013.025,960.8993,27.237612,-11.034808,994.84644,2004,8.1716,,9.0966,,44.1756,,3.8204,,6.5638000000000005,,,146.98,,81646000.0,Germany,6946946.0,51097000.0,7.3553000000000015
319.15204,71.0,1013.2406,1004.49176,998.4466,1013.941,743.3911,31.609507,-15.091185,997.95294,2005,7.4651,,9.2139,,41.9798,,3.1396,,5.9656,,,147.5,,81603000.0,Germany,6839000.0,45980200.0,6.7232
318.73834,68.0,1012.948,1007.4747,996.09186,1011.2902,604.1045,30.410772,-14.73123,988.97504,2006,7.2007,,8.0307,1.0,36.56800000000001,,3.1238,,5.9086,,,132.61,,81472000.0,Germany,6702200.0,43474800.0,6.4866
430.63275,75.0,1010.3389,1001.3234,994.4464,1013.84686,603.91125,29.45961,-10.5484705,1225.1863,2007,6.9611,,9.4475,1.0,42.347,,2.6229,,5.4173,,,149.66,,81278000.0,Germany,6571690.0,40632149.0,6.1829
331.54953,67.0,1011.1313,1002.40564,993.0832,1012.38214,604.64636,30.018373,-7.9931345,1044.8387,2008,8.0873,,9.8099,1.0,43.7606,,2.9262,,6.1004000000000005,,,127.81,,81066000.0,Germany,7038419.0,50104858.0,7.1188
309.46576,67.0,1011.38245,1005.75305,994.2467,1010.5564,603.09546,27.829176,-17.107204,1108.0696,2009,7.8091,,9.75,1.0,44.3045,,3.4333,,6.5436000000000005,,,129.19,,80900000.0,Germany,6908443.0,49750199.0,7.2014000000000005
278.99316,66.0,1010.3765,1006.2916,996.3476,1008.5891,600.0208,29.42927,-16.861132,856.711,2010,7.2120000000000015,,9.0261,2.0,39.87580000000001,,3.0049,,6.2918,,,148.32,,80827000.0,Germany,6587482.0,44038739.0,6.6852
237.16531,52.0,1014.872,1005.4393,996.88837,1011.46423,604.7294,30.274408,-12.195978,1182.9332,2011,7.0139000000000005,,10.6243,1.5,45.7565,,2.7706,,5.4651000000000005,,,135.85,,80856000.0,Germany,6490900.0,41920400.0,6.4583
286.47195,65.0,1014.06024,1004.9144,998.7816,1014.6249,604.06573,29.675621,-19.550722,982.2345,2012,7.3312,,10.4802,2.0,44.75700000000001,,3.0982000000000003,,6.1934000000000005,,,137.01,,80973000.0,Germany,6517900.0,45396500.0,6.9649
371.24512,71.0,1010.14594,1006.26886,994.2339,1010.99457,602.11597,32.0851,-13.468331,921.95953,2013,7.9979,,8.8276,2.0,39.8258,,3.4169,,6.586600000000002,,,138.73,,81174000.0,Germany,6526000.0,47757100.0,7.318
249.9446,58.0,1009.8057,1005.023,988.42084,1010.87213,603.01807,31.530066,-9.257458,1091.6516,2014,8.6296,,10.6838,2.0,47.41540000000001,,3.7242,,7.3475,,,150.99,,81450000.0,Germany,6460700.0,52010400.0,8.0503
272.77127,62.0,1013.6431,1000.85675,997.58466,1014.39496,603.8857,30.228113,-8.812094,931.54645,2015,8.0877,,8.7223,2.25,43.81160000000001,,3.4994,,7.171,,,141.95,,81787000.0,Germany,6517500.0,48866800.0,7.497800000000002
379.77316,76.0,1009.3687,1003.0477,992.293,1012.1903,602.7383,31.926533,-13.0291815,982.4064,2016,7.6409,,9.6512,2.6875,44.4027,,3.3166,,6.6857000000000015,,,138.68,,82194000.0,Germany,6316300.0,45364400.0,7.1821
301.51935,60.0,1014.0992,1004.3085,996.59814,1012.1225,604.6398,31.404116,-13.27653,1033.0342,2017,7.6443,,10.5269,3.4737,46.7864,,3.4865000000000004,,6.9302,,,125.02,,82658000.0,Germany,6266500.0,45556800.0,7.269900000000002
264.00327,55.0,1009.9528,1007.2873,992.6082,1010.0394,602.0721,29.820446,-14.06271,1336.8395,2018,6.6737,,8.1363,2.4583,35.37190000000001,,2.7878000000000003,,5.9085,,,,,83124000.0,Germany,6102278.0,37955800.0,6.2199
