Precip_amount,Precip_days,Pressure_mean,Sweden_pressure,Ireland_pressure,Portugal_pressure,Greece_pressure,Temperature_max,Temperature_min,Temperature_SAT,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare),Nitrogen fertilizer use (kilograms per hectare),Tractors per 100 sq km arable land,Total population (Gapminder),Entity,Land used for cereal (hectares),Cereal production (tonnes),Cereal yield (tonnes per hectare)
275.61563,66.0,993.983,1004.2816,999.7212,1014.9953,953.4975,27.200724,-8.114693,760.58954,1973,5.2552,,3.6667,,36.8292,2.6175,3.1693,,4.2485,,,,1959.2641261498002,13431000.0,Netherlands,292920.0,1359171.0,4.6401
246.78717,56.0,990.2676,1008.0068,992.5397,1012.0356,952.8102,23.744694,-5.6143017,861.6084,1974,5.7334000000000005,,5.0,,42.9177,2.658,3.6636,,4.3006,,,,2017.0603674540698,13562000.0,Netherlands,260522.0,1313654.0,5.0424000000000015
324.32852,72.0,992.07715,1004.4473,997.2301,1013.1949,953.04803,24.440893,-5.844693,740.723,1975,4.9358,,5.3846,,33.098,2.3738,3.6455,,4.0408,,,,2062.30566534914,13683000.0,Netherlands,244365.0,1092959.0,4.4726
195.52121,46.0,993.97235,1006.5954,997.89526,1013.53094,953.31036,30.503017,-12.553631,882.6339,1976,5.4374,,5.5556,,30.1959,1.2471,3.5324,,4.2797,,,,2080.62418725618,13793000.0,Netherlands,240089.0,1147603.0,4.7799000000000005
336.8095,85.0,988.86755,1004.80664,992.7925,1013.3432,953.5784,27.684917,-6.7072067,766.6978,1977,5.2304,,7.3746,,34.3003,2.5165,3.7817,,4.3506,,,,2116.1290322580603,13893000.0,Netherlands,235132.0,1121220.0,4.7685
287.56647,68.0,987.37946,1005.66125,992.19324,1012.4781,950.2295,26.45419,-12.142794,789.0581,1978,6.5665,,7.1429,,38.5717,2.2531000000000003,4.211,,4.9972,,,,2153.8461538461497,13984000.0,Netherlands,234679.0,1360650.0,5.7979
427.0922,90.0,988.3169,1004.79504,992.6287,1012.1418,951.2298,26.356478,-18.199274,800.2833,1979,5.9382,,3.3333000000000004,,37.7718,3.0108,3.5556,,4.5654,,,,2203.2738853503197,14069000.0,Netherlands,237843.0,1285000.0,5.4027
289.71844,62.0,990.8834,1009.18555,995.6324,1012.76917,947.1038,26.546646,-11.075977,798.6177,1980,6.2021000000000015,,3.9216,,36.4128,1.6082,3.6734,,4.8256000000000006,,,,2253.16455696203,14148000.0,Netherlands,224137.0,1275159.0,5.6892000000000005
415.29718,78.0,991.0811,1004.3505,995.37085,1014.2222,952.87726,25.745699,-9.193351,998.63135,1981,6.7008,,3.1481000000000003,,39.0715,2.7988,3.9486,,4.7054,,,,2258.88324873096,14224000.0,Netherlands,213336.0,1274867.0,5.9759
291.41843,66.0,993.2425,1005.6915,995.5397,1013.7729,955.2457,27.493519,-14.477933,825.0901,1982,7.3896000000000015,,5.1546,,37.4724,3.1125000000000003,4.7079,,5.6613000000000016,,,,2278.48101265823,14295000.0,Netherlands,204629.0,1379392.0,6.7409
465.54138,92.0,990.92255,1002.43835,995.5956,1014.69354,955.2337,26.96067,-8.592291,838.57324,1983,7.0368,,6.3091,,33.132200000000005,3.0439999999999996,4.1768,,4.7396,,,,2284.64419475655,14365000.0,Netherlands,206110.0,1309118.0,6.3516
411.03357,75.0,990.4964,1007.24,996.6241,1012.39343,956.45844,24.750278,-8.134693,727.4427,1984,7.8854000000000015,,2.5575,,41.6976,2.4162,5.1512,,5.6454,,,,2242.1787025703798,14438000.0,Netherlands,195732.0,1407092.0,7.1889
354.29495,76.0,990.00806,1007.5648,994.49963,1010.9842,952.8194,27.297318,-19.133295,828.4615,1985,6.6451,,11.4416,,42.33940000000001,2.7967,3.6525,,5.0954000000000015,,,,2220.01210653753,14514000.0,Netherlands,183399.0,1132319.0,6.1741
328.85812,66.0,989.7764,1006.8927,992.5509,1012.16394,956.5192,27.714636,-15.328714,859.0525,1986,7.997999999999999,,9.4787,,41.0738,2.8249,5.5478000000000005,,6.239800000000002,,,,2169.43127962085,14596000.0,Netherlands,170284.0,1263482.0,7.4199
342.6749,73.0,992.4342,1007.57605,997.23474,1012.3757,957.0141,25.981228,-16.576927,724.11096,1987,6.9359,,8.5714,,44.8791,1.7548,3.4476,,5.2044000000000015,,,,2123.69337979094,14683000.0,Netherlands,176363.0,1105446.0,6.268000000000002
404.86313,82.0,988.1186,1004.4385,992.4452,1012.21936,956.3782,24.425028,-4.1833515,941.6873,1988,7.2273,,8.8889,,41.9738,2.6087,3.8571,,4.828,,,,2101.26582278481,14774000.0,Netherlands,197166.0,1221241.0,6.194
300.82626,62.0,993.47595,1002.0805,995.79956,1014.373,960.3367,26.327988,-4.244693,953.5471,1989,7.5977000000000015,,10.0,,41.53160000000001,3.0,4.6875,,5.0200000000000005,,,,2082.76255707763,14869000.0,Netherlands,202644.0,1367961.0,6.7506
319.96536,66.0,992.6416,999.9768,994.1642,1016.01807,960.9765,25.530895,-5.205531,1093.9266,1990,7.6528,,9.0909,,40.13800000000001,6.8580000000000005,5.0833,,5.4224000000000006,,,,2073.12855517634,14965000.0,Netherlands,198596.0,1388200.0,6.9901
279.39273,63.0,993.21277,1007.10205,996.6308,1012.8688,958.7535,20.328714,-14.3258095,709.8593,1991,7.6608,,8.0357,,38.6711,9.177999999999999,4.2857,,5.6816,,,,2065.83427922815,15065000.0,Netherlands,189604.0,1339247.0,7.0634000000000015
304.63187,61.0,994.76825,1003.8452,999.2908,1014.53314,959.7145,27.702677,-9.394916,992.6171,1992,8.0154,,8.0256,,40.8173,7.766,4.1887,,5.9887000000000015,,,,2029.3122886132999,15166000.0,Netherlands,180938.0,1349658.0,7.4592
265.0335,54.0,994.2608,1004.3541,997.3948,1013.8106,959.64905,27.351393,-11.545029,1095.8145,1993,8.7712,,9.0962,,43.7663,6.757999999999999,4.3438,,6.2624,,,,2006.7643742953799,15268000.0,Netherlands,183300.0,1466100.0,7.9984
399.9922,78.0,989.4581,1002.29987,991.89355,1013.57764,957.7238,26.774746,-12.035083,927.04816,1994,8.067400000000001,,7.4865,,41.4503,2.4205,4.5652,,5.2082000000000015,,,,1988.7005649717498,15369000.0,Netherlands,189100.0,1354800.0,7.1645
454.65475,89.0,989.5949,999.7837,994.54443,1013.8958,957.46313,26.277706,-8.765028,800.1627,1995,8.6189,,7.0444,,41.0056,2.4336,4.5455000000000005,,5.6882,,,,1956.87074829932,15468000.0,Netherlands,193700.0,1504900.0,7.7692
156.43016,40.0,992.425,1011.5332,994.9042,1008.8066,957.3995,30.890783,-14.275587,808.615,1996,8.9612,,8.0,,43.6811,2.613,4.776,,6.6141000000000005,,,,1865.9217877095002,15563000.0,Netherlands,200100.0,1659400.0,8.292900000000001
320.58603,59.0,994.03656,1002.88885,997.08496,1012.7133,959.335,26.627487,-17.82866,888.7451,1997,7.7309,,5.0394000000000005,,44.3191,2.8935,4.25,,6.3879,,,,1786.90344062153,15655000.0,Netherlands,202100.0,1450290.0,7.1761
438.43802,82.0,991.2917,1003.46533,994.5954,1013.1077,958.6379,28.903519,-11.228045,1114.6877,1998,7.6956000000000016,,11.0,,41.4881,2.7390000000000003,4.3592,,5.4823,,,,1710.81677704194,15746000.0,Netherlands,204926.0,1497400.0,7.307
398.386,85.0,989.8827,1002.9755,993.8801,1013.3009,957.3888,25.511286,-10.870111,1105.3153,1999,8.331100000000001,,7.0188000000000015,,46.2833,2.8421000000000003,4.7333,,6.2969,,,,1635.99562363238,15836000.0,Netherlands,183084.0,1367600.0,7.4698
392.19717,76.0,992.6672,1000.47534,997.2678,1014.19055,959.3322,30.551842,-8.035363,1094.7014,2000,8.3592,,11.0,,45.6548,2.8664,5.0,,6.1104,,,,1631.8681318681301,15926000.0,Netherlands,219100.0,1732100.0,7.9055
372.0212,76.0,989.10986,1004.3864,993.10876,1011.8399,960.3995,25.895027,-9.754915,947.2196,2001,7.9447,,8.8971,,43.4106,3.3333000000000004,4.6667000000000005,,5.7991,,,,1629.83425414365,16018000.0,Netherlands,229600.0,1671600.0,7.2805
400.82907,77.0,991.3024,1002.067,992.08057,1013.55566,962.57086,29.612621,-8.503017,1102.881,2002,7.814500000000002,,9.7046,,44.5686,4.4315,4.1176,,5.5374,,,307.9,1599.34497816594,16110000.0,Netherlands,226310.0,1655207.0,7.3139
285.58215,56.0,993.96344,1007.20886,995.8456,1012.77423,961.5541,26.511621,-12.885028,1155.8593,2003,8.7439,,8.392100000000001,,40.7753,3.4699,3.4483,,6.3553000000000015,,,309.76,1605.9602649006601,16201000.0,Netherlands,218598.0,1739331.0,7.9568
368.65085,70.0,991.12244,1004.50653,996.48395,1013.025,960.8993,26.66821,-8.894526,1087.8973,2004,8.914900000000003,,8.4821,,45.6832,3.5464,3.963,,5.991700000000002,,,259.36,1281.59645232816,16287000.0,Netherlands,216753.0,1748400.0,8.0663
339.7771,73.0,993.05225,1004.49176,998.4466,1013.941,743.3911,30.447096,-14.960111,1089.11,2005,8.593200000000001,,8.8201,,43.4423,3.6397,4.2223000000000015,,6.0692,,,244.35,1301.5301530153,16367000.0,Netherlands,216383.0,1705043.0,7.8797000000000015
296.5162,62.0,992.1839,1007.4747,996.09186,1011.2902,604.1045,29.104078,-8.9191065,1011.48395,2006,8.394,,9.1529,,40.0488,1.6681,4.3561000000000005,,6.0216,,,261.01,,16440000.0,Netherlands,213220.0,1674669.0,7.8542
463.8771,78.0,989.76196,1001.3234,994.4464,1013.84686,603.91125,27.80045,-6.79838,1299.7113,2007,7.271400000000001,,11.9482,,43.7884,3.1818,3.7778,,5.7778,,,220.55,,16507000.0,Netherlands,212300.0,1547600.0,7.289700000000002
350.49106,72.0,990.03296,1002.40564,993.0832,1012.38214,604.64636,26.15419,-7.37838,1065.301,2008,8.7295,,11.4163,,45.5741,2.4444,4.6667000000000005,,6.1793000000000005,,,209.77,,16568000.0,Netherlands,235591.0,1963010.0,8.3323
297.76086,60.0,991.057,1005.75305,994.2467,1010.5564,603.09546,24.50961,-13.305531,1130.6892,2009,9.2919,,12.9954,,46.3376,3.1815,4.6167,,6.9648,,,205.64,,16626000.0,Netherlands,220796.0,1994422.0,9.0329
268.04636,57.0,990.51447,1006.2916,996.3476,1008.5891,600.0208,27.059717,-13.243967,847.7603,2010,8.9092,,11.7673,,43.598,3.1904000000000003,4.7368000000000015,,6.1299,,,205.82,,16683000.0,Netherlands,210419.0,1803153.0,8.5693
276.67935,57.0,994.1777,1005.4393,996.88837,1011.46423,604.7294,30.185198,-7.989664,1226.8008,2011,7.7812,,12.3355,,46.055,3.2494,4.6972000000000005,,6.0452,,,203.68,,16738000.0,Netherlands,206349.0,1609679.0,7.8008000000000015
344.8218,68.0,993.914,1004.9144,998.7816,1014.6249,604.06573,26.697039,-18.777485,880.6634,2012,8.587,,12.342,,45.1734,3.0006,4.7549,,6.8996,,,220.67,,16792000.0,Netherlands,202572.0,1730981.0,8.545
283.17148,63.0,990.1066,1006.26886,994.2339,1010.99457,602.11597,27.664076,-13.221955,818.8825,2013,8.741200000000001,,11.9446,,42.2075,2.9493,5.0,,7.0282,,,187.99,,16844000.0,Netherlands,203420.0,1755536.0,8.6301
344.84192,69.0,988.30804,1005.023,988.42084,1010.87213,603.01807,25.921507,-4.8044133,1197.4281,2014,9.1698,,13.7419,,45.6602,3.1493,4.9202,,7.1316000000000015,,,205.01,,16893000.0,Netherlands,187410.0,1700506.0,9.0737
338.9363,72.0,993.21826,1000.85675,997.58466,1014.39496,603.8857,29.340334,-6.695251,862.55554,2015,9.1255,,10.8253,,42.7319,3.4994,4.843999999999999,,6.9860000000000015,,,225.37,,16938000.0,Netherlands,190986.0,1671654.0,8.7528
502.9101,89.0,988.345,1003.0477,992.293,1012.1903,602.7383,26.654467,-8.922346,992.38354,2016,7.9832,,10.0476,,41.99610000000001,3.1995,4.9476,,6.8616,,,244.89,,16981000.0,Netherlands,174263.0,1355219.0,7.7769
302.4117,64.0,993.3923,1004.3085,996.59814,1012.1225,604.6398,29.797039,-8.856815,1064.538,2017,9.0935,,13.4599,,45.972,3.4506,5.0043000000000015,,6.874700000000002,,,242.84,,17021000.0,Netherlands,158359.0,1392686.0,8.794500000000001
322.85703,61.0,989.1747,1007.2873,992.6082,1010.0394,602.0721,27.808378,-10.128771,1294.9869,2018,8.821200000000003,,9.0073,,36.6129,1.8002,5.0611000000000015,,7.0440000000000005,,,,,17060000.0,Netherlands,161165.0,1340532.0,8.3178
